index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_ascertainment,x_cv_diagnostic_criteria,x_cv_representative,year_end,year_start
2332,44,40,,sub-saharan_africa_southern,csmr,,2.37e-06,male,-99.0,8.46e-06,5.18e-06,0,0,0,2005,2005
2333,49,45,,sub-saharan_africa_southern,csmr,,3.14e-06,male,-99.0,1.09e-05,6.69e-06,0,0,0,2005,2005
2334,54,50,,sub-saharan_africa_southern,csmr,,5.73e-06,male,-99.0,1.74e-05,1.07e-05,0,0,0,2005,2005
2335,59,55,,sub-saharan_africa_southern,csmr,,1e-05,male,-99.0,3.07e-05,1.72e-05,0,0,0,2005,2005
2336,64,60,,sub-saharan_africa_southern,csmr,,2.24e-05,male,-99.0,7.21e-05,3.8e-05,0,0,0,2005,2005
2337,69,65,,sub-saharan_africa_southern,csmr,,4.6e-05,male,-99.0,0.0001493,7.44e-05,0,0,0,2005,2005
2338,74,70,,sub-saharan_africa_southern,csmr,,0.0001275,male,-99.0,0.0003926,0.0002019,0,0,0,2005,2005
2339,79,75,,sub-saharan_africa_southern,csmr,,0.0002623,male,-99.0,0.000747,0.0003929,0,0,0,2005,2005
2340,99,80,,sub-saharan_africa_southern,csmr,,0.0004248,male,-99.0,0.0013378,0.0007329,0,0,0,2005,2005
2341,24,20,,sub-saharan_africa_southern,csmr,,4.23e-07,male,-99.0,1.45e-06,8.82e-07,0,0,0,2010,2010
2342,29,25,,sub-saharan_africa_southern,csmr,,6.32e-07,male,-99.0,2.47e-06,1.44e-06,0,0,0,2010,2010
2343,34,30,,sub-saharan_africa_southern,csmr,,9.75e-07,male,-99.0,4.25e-06,2.5e-06,0,0,0,2010,2010
2344,39,35,,sub-saharan_africa_southern,csmr,,1.22e-06,male,-99.0,5.41e-06,2.95e-06,0,0,0,2010,2010
2345,44,40,,sub-saharan_africa_southern,csmr,,2.2e-06,male,-99.0,8.4e-06,4.72e-06,0,0,0,2010,2010
2346,49,45,,sub-saharan_africa_southern,csmr,,2.91e-06,male,-99.0,1.25e-05,6.59e-06,0,0,0,2010,2010
2347,54,50,,sub-saharan_africa_southern,csmr,,5.44e-06,male,-99.0,1.85e-05,1.04e-05,0,0,0,2010,2010
2348,59,55,,sub-saharan_africa_southern,csmr,,9.02e-06,male,-99.0,3.18e-05,1.73e-05,0,0,0,2010,2010
2349,64,60,,sub-saharan_africa_southern,csmr,,2.08e-05,male,-99.0,7.82e-05,3.95e-05,0,0,0,2010,2010
2350,69,65,,sub-saharan_africa_southern,csmr,,4.58e-05,male,-99.0,0.0001528,8.17e-05,0,0,0,2010,2010
2351,74,70,,sub-saharan_africa_southern,csmr,,0.0001284,male,-99.0,0.0003808,0.0002157,0,0,0,2010,2010
2352,79,75,,sub-saharan_africa_southern,csmr,,0.0002479,male,-99.0,0.0007508,0.0004051,0,0,0,2010,2010
2353,99,80,,sub-saharan_africa_southern,csmr,,0.0004418,male,-99.0,0.0014878,0.0007535,0,0,0,2010,2010
2354,24,20,,sub-saharan_africa_west,csmr,,3.56e-07,male,-99.0,1.48e-06,7.84e-07,0,0,0,1990,1990
2355,29,25,,sub-saharan_africa_west,csmr,,4.43e-07,male,-99.0,1.88e-06,9.54e-07,0,0,0,1990,1990
2356,34,30,,sub-saharan_africa_west,csmr,,4.66e-07,male,-99.0,1.9e-06,9.84e-07,0,0,0,1990,1990
2357,39,35,,sub-saharan_africa_west,csmr,,6.92e-07,male,-99.0,2.66e-06,1.45e-06,0,0,0,1990,1990
2358,44,40,,sub-saharan_africa_west,csmr,,1.1e-06,male,-99.0,4.34e-06,2.34e-06,0,0,0,1990,1990
2359,49,45,,sub-saharan_africa_west,csmr,,2.07e-06,male,-99.0,8.48e-06,4.39e-06,0,0,0,1990,1990
2360,54,50,,sub-saharan_africa_west,csmr,,4.39e-06,male,-99.0,1.72e-05,9.14e-06,0,0,0,1990,1990
2361,59,55,,sub-saharan_africa_west,csmr,,8.39e-06,male,-99.0,3.79e-05,1.85e-05,0,0,0,1990,1990
2362,64,60,,sub-saharan_africa_west,csmr,,2.18e-05,male,-99.0,8.63e-05,4.52e-05,0,0,0,1990,1990
2363,69,65,,sub-saharan_africa_west,csmr,,4.81e-05,male,-99.0,0.000208,0.0001067,0,0,0,1990,1990
2364,74,70,,sub-saharan_africa_west,csmr,,9.77e-05,male,-99.0,0.0004714,0.00024,0,0,0,1990,1990
2365,79,75,,sub-saharan_africa_west,csmr,,0.0001858,male,-99.0,0.0007532,0.0004071,0,0,0,1990,1990
2366,99,80,,sub-saharan_africa_west,csmr,,0.0002623,male,-99.0,0.0012475,0.0006536,0,0,0,1990,1990
2367,24,20,,sub-saharan_africa_west,csmr,,3.96e-07,male,-99.0,2.21e-06,1e-06,0,0,0,2005,2005
2368,29,25,,sub-saharan_africa_west,csmr,,4.68e-07,male,-99.0,2.67e-06,1.22e-06,0,0,0,2005,2005
2369,34,30,,sub-saharan_africa_west,csmr,,5.3e-07,male,-99.0,2.87e-06,1.28e-06,0,0,0,2005,2005
2370,39,35,,sub-saharan_africa_west,csmr,,7.32e-07,male,-99.0,3.92e-06,1.77e-06,0,0,0,2005,2005
2371,44,40,,sub-saharan_africa_west,csmr,,1.16e-06,male,-99.0,6.08e-06,2.68e-06,0,0,0,2005,2005
2372,49,45,,sub-saharan_africa_west,csmr,,2.27e-06,male,-99.0,9.36e-06,4.78e-06,0,0,0,2005,2005
2373,54,50,,sub-saharan_africa_west,csmr,,4.77e-06,male,-99.0,1.83e-05,9.42e-06,0,0,0,2005,2005
2374,59,55,,sub-saharan_africa_west,csmr,,8.19e-06,male,-99.0,3.75e-05,1.84e-05,0,0,0,2005,2005
2375,64,60,,sub-saharan_africa_west,csmr,,2.03e-05,male,-99.0,8.17e-05,4.36e-05,0,0,0,2005,2005
2376,69,65,,sub-saharan_africa_west,csmr,,4.47e-05,male,-99.0,0.0002024,0.0001011,0,0,0,2005,2005
2377,74,70,,sub-saharan_africa_west,csmr,,9.66e-05,male,-99.0,0.0004531,0.0002279,0,0,0,2005,2005
2378,79,75,,sub-saharan_africa_west,csmr,,0.0001791,male,-99.0,0.0007412,0.0003908,0,0,0,2005,2005
2379,99,80,,sub-saharan_africa_west,csmr,,0.0002687,male,-99.0,0.0012826,0.0006541,0,0,0,2005,2005
2380,24,20,,sub-saharan_africa_west,csmr,,3.89e-07,male,-99.0,2.1e-06,9.74e-07,0,0,0,2010,2010
2381,29,25,,sub-saharan_africa_west,csmr,,4.95e-07,male,-99.0,2.27e-06,1.16e-06,0,0,0,2010,2010
2382,34,30,,sub-saharan_africa_west,csmr,,5.26e-07,male,-99.0,2.6e-06,1.23e-06,0,0,0,2010,2010
2383,39,35,,sub-saharan_africa_west,csmr,,7.22e-07,male,-99.0,3.46e-06,1.69e-06,0,0,0,2010,2010
2384,44,40,,sub-saharan_africa_west,csmr,,1.15e-06,male,-99.0,5.37e-06,2.58e-06,0,0,0,2010,2010
2385,49,45,,sub-saharan_africa_west,csmr,,2.24e-06,male,-99.0,9.42e-06,4.71e-06,0,0,0,2010,2010
2386,54,50,,sub-saharan_africa_west,csmr,,4.57e-06,male,-99.0,1.78e-05,9.38e-06,0,0,0,2010,2010
2387,59,55,,sub-saharan_africa_west,csmr,,7.96e-06,male,-99.0,3.66e-05,1.82e-05,0,0,0,2010,2010
2388,64,60,,sub-saharan_africa_west,csmr,,1.97e-05,male,-99.0,8.76e-05,4.35e-05,0,0,0,2010,2010
2389,69,65,,sub-saharan_africa_west,csmr,,4.29e-05,male,-99.0,0.0002007,9.96e-05,0,0,0,2010,2010
2390,74,70,,sub-saharan_africa_west,csmr,,9.72e-05,male,-99.0,0.0004767,0.0002291,0,0,0,2010,2010
2391,79,75,,sub-saharan_africa_west,csmr,,0.0001727,male,-99.0,0.0007519,0.0003917,0,0,0,2010,2010
2392,99,80,,sub-saharan_africa_west,csmr,,0.0002602,male,-99.0,0.0013342,0.0006466,0,0,0,2010,2010
2393,44,40,,USA,p,,0.0002644,male,-99.0,0.0012879,0.0,0,0,0,2006,2006
2394,49,45,,USA,p,,0.0001314,male,-99.0,0.0011758,0.000722401888437,0,0,0,2006,2006
2395,54,50,,USA,p,,0.0004092,male,-99.0,0.0017037,0.000261357134436,0,0,0,2006,2006
2396,59,55,,USA,p,,0.00184,male,-99.0,0.0043032,0.00112544586568,0,0,0,2006,2006
2397,64,60,,USA,p,,0.0026079,male,-99.0,0.0063871,0.00342859629305,0,0,0,2006,2006
2398,69,65,,USA,p,,0.0044114,male,-99.0,0.0096819,0.00111313830178,0,0,0,2006,2006
2399,74,70,,USA,p,,0.0139168,male,-99.0,0.0261738,0.0067825044668,0,0,0,2006,2006
2400,79,75,,USA,p,,0.00887,male,-99.0,0.018715,0.000990994778749,0,0,0,2006,2006
2401,99,80,,USA,p,,0.0186834,male,-99.0,0.0329721,0.0126129961841,0,0,0,2006,2006
2402,49,45,,USA,p,,1.98e-05,female,-99.0,0.0004136,0.000557622154547,0,0,0,2006,2006
2403,54,50,,USA,p,,5.7e-05,female,-99.0,0.0009713,0.00138692297445,0,0,0,2006,2006
2404,59,55,,USA,p,,0.0013624,female,-99.0,0.0043445,0.00119178485685,0,0,0,2006,2006
2405,64,60,,USA,p,,0.001067,female,-99.0,0.0040198,0.00219531557189,0,0,0,2006,2006
2406,69,65,,USA,p,,0.00187,female,-99.0,0.0050364,0.0040503810024,0,0,0,2006,2006
2407,74,70,,USA,p,,0.0042387,female,-99.0,0.0096154,0.000296418128715,0,0,0,2006,2006
2408,79,75,,USA,p,,0.0090857,female,-99.0,0.017309,0.00426167301192,0,0,0,2006,2006
2409,99,80,,USA,p,,0.0069856,female,-99.0,0.0136019,0.00412956703224,0,0,0,2006,2006
2410,0,0,,asia_southeast,m_all,,,female,-99.0,,0.0435828,0,0,0,1990,1990
2411,4,1,,europe_western,m_all,,,female,-99.0,,0.0003522,0,0,0,1990,1990
2412,9,5,,latin_america_andean,m_all,,,female,-99.0,,0.0008975,0,0,0,1990,1990
2413,14,10,,north_america_high_income,m_all,,,female,-99.0,,0.0001937,0,0,0,1990,1990
2414,19,15,,europe_eastern,m_all,,,female,-99.0,,0.0006191,0,0,0,1990,1990
2415,24,20,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0016004,0,0,0,1990,1990
2416,29,25,,oceania,m_all,,,female,-99.0,,0.0031952,0,0,0,1990,1990
2417,34,30,,caribbean,m_all,,,female,-99.0,,0.0019982,0,0,0,1990,1990
2418,39,35,,north_america_high_income,m_all,,,female,-99.0,,0.0011033,0,0,0,1990,1990
2419,44,40,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0082901,0,0,0,1990,1990
2420,49,45,,europe_central,m_all,,,female,-99.0,,0.0032834,0,0,0,1990,1990
2421,54,50,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0129196,0,0,0,1990,1990
2422,59,55,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0120573,0,0,0,1990,1990
2423,64,60,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0248096,0,0,0,1990,1990
2424,69,65,,europe_eastern,m_all,,,female,-99.0,,0.0222753,0,0,0,1990,1990
2425,74,70,,asia_south,m_all,,,female,-99.0,,0.0547047,0,0,0,1990,1990
2426,79,75,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0833922,0,0,0,1990,1990
2427,84,80,,asia_southeast,m_all,,,female,-99.0,,0.0956702,0,0,0,1990,1990
2428,89,85,,asia_southeast,m_all,,,female,-99.0,,0.1544451,0,0,0,1990,1990
2429,94,90,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.2670887,0,0,0,1990,1990
2430,99,95,,latin_america_andean,m_all,,,female,-99.0,,0.3396923,0,0,0,1990,1990
2431,101,100,,asia_east,m_all,,,female,-99.0,,0.5290545,0,0,0,1990,1990
2432,0,0,,oceania,m_all,,,female,-99.0,,0.049511,0,0,0,2005,2005
2433,4,1,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0056136,0,0,0,2005,2005
2434,9,5,,asia_southeast,m_all,,,female,-99.0,,0.0005348,0,0,0,2005,2005
2435,14,10,,europe_western,m_all,,,female,-99.0,,9.91e-05,0,0,0,2005,2005
2436,19,15,,europe_eastern,m_all,,,female,-99.0,,0.0006119,0,0,0,2005,2005
2437,24,20,,north_africa_middle_east,m_all,,,female,-99.0,,0.0009126,0,0,0,2005,2005
2438,29,25,,australasia,m_all,,,female,-99.0,,0.0003335,0,0,0,2005,2005
2439,34,30,,latin_america_andean,m_all,,,female,-99.0,,0.0010437,0,0,0,2005,2005
2440,39,35,,latin_america_southern,m_all,,,female,-99.0,,0.0009953,0,0,0,2005,2005
2441,44,40,,asia_east,m_all,,,female,-99.0,,0.001769,0,0,0,2005,2005
2442,49,45,,europe_eastern,m_all,,,female,-99.0,,0.0052386,0,0,0,2005,2005
2443,54,50,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.013388,0,0,0,2005,2005
2444,59,55,,caribbean,m_all,,,female,-99.0,,0.0088404,0,0,0,2005,2005
2445,64,60,,latin_america_southern,m_all,,,female,-99.0,,0.0086932,0,0,0,2005,2005
2446,69,65,,australasia,m_all,,,female,-99.0,,0.0088556,0,0,0,2005,2005
2447,74,70,,australasia,m_all,,,female,-99.0,,0.0147879,0,0,0,2005,2005
2448,79,75,,latin_america_central,m_all,,,female,-99.0,,0.0371959,0,0,0,2005,2005
2449,84,80,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.109636,0,0,0,2005,2005
2450,89,85,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.1752814,0,0,0,2005,2005
2451,94,90,,latin_america_andean,m_all,,,female,-99.0,,0.1970101,0,0,0,2005,2005
2452,99,95,,australasia,m_all,,,female,-99.0,,0.3039775,0,0,0,2005,2005
2453,101,100,,europe_eastern,m_all,,,female,-99.0,,0.5265165,0,0,0,2005,2005
2454,0,0,,latin_america_southern,m_all,,,male,-99.0,,0.0248419,0,0,0,1990,1990
2455,4,1,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0005334,0,0,0,1990,1990
2456,9,5,,latin_america_southern,m_all,,,male,-99.0,,0.0003923,0,0,0,1990,1990
2457,14,10,,europe_western,m_all,,,male,-99.0,,0.0002461,0,0,0,1990,1990
2458,19,15,,latin_america_andean,m_all,,,male,-99.0,,0.001326,0,0,0,1990,1990
2459,24,20,,europe_eastern,m_all,,,male,-99.0,,0.0025843,0,0,0,1990,1990
2460,29,25,,asia_pacific_high_income,m_all,,,male,-99.0,,0.001113,0,0,0,1990,1990
2461,34,30,,asia_south,m_all,,,male,-99.0,,0.0031588,0,0,0,1990,1990
2462,39,35,,latin_america_tropical,m_all,,,male,-99.0,,0.0041823,0,0,0,1990,1990
2463,44,40,,caribbean,m_all,,,male,-99.0,,0.0046633,0,0,0,1990,1990
2464,49,45,,europe_central,m_all,,,male,-99.0,,0.0083223,0,0,0,1990,1990
2465,54,50,,north_america_high_income,m_all,,,male,-99.0,,0.0073525,0,0,0,1990,1990
2466,59,55,,latin_america_andean,m_all,,,male,-99.0,,0.0119354,0,0,0,1990,1990
2467,64,60,,latin_america_central,m_all,,,male,-99.0,,0.0179013,0,0,0,1990,1990
2468,69,65,,asia_southeast,m_all,,,male,-99.0,,0.0357781,0,0,0,1990,1990
2469,74,70,,latin_america_central,m_all,,,male,-99.0,,0.0392665,0,0,0,1990,1990
2470,79,75,,australasia,m_all,,,male,-99.0,,0.0700222,0,0,0,1990,1990
2471,84,80,,asia_pacific_high_income,m_all,,,male,-99.0,,0.1052821,0,0,0,1990,1990
2472,89,85,,asia_south,m_all,,,male,-99.0,,0.1909366,0,0,0,1990,1990
2473,94,90,,north_america_high_income,m_all,,,male,-99.0,,0.260978,0,0,0,1990,1990
2474,99,95,,latin_america_southern,m_all,,,male,-99.0,,0.3971091,0,0,0,1990,1990
2475,101,100,,europe_eastern,m_all,,,male,-99.0,,0.5420857,0,0,0,1990,1990
2476,0,0,,asia_east,m_all,,,male,-99.0,,0.019266,0,0,0,2005,2005
2477,4,1,,asia_central,m_all,,,male,-99.0,,0.0028725,0,0,0,2005,2005
2478,9,5,,latin_america_central,m_all,,,male,-99.0,,0.000376,0,0,0,2005,2005
2479,14,10,,latin_america_tropical,m_all,,,male,-99.0,,0.0004372,0,0,0,2005,2005
2480,19,15,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0019667,0,0,0,2005,2005
2481,24,20,,north_america_high_income,m_all,,,male,-99.0,,0.0013588,0,0,0,2005,2005
2482,29,25,,latin_america_andean,m_all,,,male,-99.0,,0.0017597,0,0,0,2005,2005
2483,34,30,,asia_south,m_all,,,male,-99.0,,0.0031372,0,0,0,2005,2005
2484,39,35,,europe_eastern,m_all,,,male,-99.0,,0.0094412,0,0,0,2005,2005
2485,44,40,,asia_central,m_all,,,male,-99.0,,0.0077878,0,0,0,2005,2005
2486,49,45,,europe_central,m_all,,,male,-99.0,,0.0069777,0,0,0,2005,2005
2487,54,50,,asia_southeast,m_all,,,male,-99.0,,0.0105418,0,0,0,2005,2005
2488,59,55,,latin_america_tropical,m_all,,,male,-99.0,,0.0126086,0,0,0,2005,2005
2489,64,60,,north_africa_middle_east,m_all,,,male,-99.0,,0.0207654,0,0,0,2005,2005
2490,69,65,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0172328,0,0,0,2005,2005
2491,74,70,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0278808,0,0,0,2005,2005
2492,79,75,,europe_central,m_all,,,male,-99.0,,0.0767972,0,0,0,2005,2005
2493,84,80,,europe_central,m_all,,,male,-99.0,,0.1209042,0,0,0,2005,2005
2494,89,85,,north_africa_middle_east,m_all,,,male,-99.0,,0.1708587,0,0,0,2005,2005
2495,94,90,,north_africa_middle_east,m_all,,,male,-99.0,,0.2639649,0,0,0,2005,2005
2496,99,95,,caribbean,m_all,,,male,-99.0,,0.3698093,0,0,0,2005,2005
2497,101,100,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.5294952,0,0,0,2005,2005
2498,0,0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.1473145,0,0,0,1990,1990
2499,0,0,,latin_america_central,m_all,,,female,-99.0,,0.0280416,0,0,0,1990,1990
2500,0,0,,latin_america_tropical,m_all,,,female,-99.0,,0.0405644,0,0,0,1990,1990
2501,0,0,,latin_america_andean,m_all,,,female,-99.0,,0.0542657,0,0,0,1990,1990
2502,0,0,,europe_eastern,m_all,,,female,-99.0,,0.0176801,0,0,0,1990,1990
2503,0,0,,europe_central,m_all,,,female,-99.0,,0.0158321,0,0,0,1990,1990
2504,0,0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.1326351,0,0,0,1990,1990
2505,0,0,,caribbean,m_all,,,female,-99.0,,0.0526802,0,0,0,1990,1990
2506,0,0,,australasia,m_all,,,female,-99.0,,0.0073137,0,0,0,1990,1990
2507,0,0,,oceania,m_all,,,female,-99.0,,0.0599083,0,0,0,1990,1990
2508,0,0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0484557,0,0,0,1990,1990
2509,0,0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0052322,0,0,0,1990,1990
2510,0,0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.1189867,0,0,0,1990,1990
2511,0,0,,asia_central,m_all,,,female,-99.0,,0.0495904,0,0,0,1990,1990
2512,0,0,,asia_east,m_all,,,female,-99.0,,0.0309043,0,0,0,1990,1990
2513,0,0,,north_africa_middle_east,m_all,,,female,-99.0,,0.056494,0,0,0,1990,1990
2514,0,0,,latin_america_southern,m_all,,,female,-99.0,,0.0198546,0,0,0,1990,1990
2515,0,0,,asia_south,m_all,,,female,-99.0,,0.1029169,0,0,0,1990,1990
2516,0,0,,north_america_high_income,m_all,,,female,-99.0,,0.0084186,0,0,0,1990,1990
2517,0,0,,europe_western,m_all,,,female,-99.0,,0.0070306,0,0,0,1990,1990
2518,4,1,,north_america_high_income,m_all,,,female,-99.0,,0.0004181,0,0,0,1990,1990
2519,4,1,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0038872,0,0,0,1990,1990
2520,4,1,,latin_america_andean,m_all,,,female,-99.0,,0.0050096,0,0,0,1990,1990
2521,4,1,,latin_america_southern,m_all,,,female,-99.0,,0.0008696,0,0,0,1990,1990
2522,4,1,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.013881,0,0,0,1990,1990
2523,4,1,,caribbean,m_all,,,female,-99.0,,0.0034402,0,0,0,1990,1990
2524,4,1,,australasia,m_all,,,female,-99.0,,0.0003702,0,0,0,1990,1990
2525,4,1,,asia_south,m_all,,,female,-99.0,,0.0068074,0,0,0,1990,1990
2526,4,1,,europe_eastern,m_all,,,female,-99.0,,0.0011463,0,0,0,1990,1990
2527,4,1,,asia_east,m_all,,,female,-99.0,,0.0019462,0,0,0,1990,1990
2528,4,1,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0162568,0,0,0,1990,1990
2529,4,1,,oceania,m_all,,,female,-99.0,,0.0038149,0,0,0,1990,1990
2530,4,1,,europe_central,m_all,,,female,-99.0,,0.000717,0,0,0,1990,1990
2531,4,1,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0004258,0,0,0,1990,1990
2532,4,1,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0183739,0,0,0,1990,1990
2533,4,1,,asia_central,m_all,,,female,-99.0,,0.004176,0,0,0,1990,1990
2534,4,1,,latin_america_tropical,m_all,,,female,-99.0,,0.0019374,0,0,0,1990,1990
2535,4,1,,north_africa_middle_east,m_all,,,female,-99.0,,0.0045152,0,0,0,1990,1990
2536,4,1,,latin_america_central,m_all,,,female,-99.0,,0.0027648,0,0,0,1990,1990
2537,4,1,,asia_southeast,m_all,,,female,-99.0,,0.0040537,0,0,0,1990,1990
2538,9,5,,north_america_high_income,m_all,,,female,-99.0,,0.0001944,0,0,0,1990,1990
2539,9,5,,europe_western,m_all,,,female,-99.0,,0.0001717,0,0,0,1990,1990
2540,9,5,,asia_east,m_all,,,female,-99.0,,0.0005132,0,0,0,1990,1990
2541,9,5,,caribbean,m_all,,,female,-99.0,,0.0007577,0,0,0,1990,1990
2542,9,5,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0008519,0,0,0,1990,1990
2543,9,5,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0021147,0,0,0,1990,1990
2544,9,5,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0023405,0,0,0,1990,1990
2545,9,5,,north_africa_middle_east,m_all,,,female,-99.0,,0.0008196,0,0,0,1990,1990
2546,9,5,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0002219,0,0,0,1990,1990
2547,9,5,,oceania,m_all,,,female,-99.0,,0.0008565,0,0,0,1990,1990
2548,9,5,,australasia,m_all,,,female,-99.0,,0.0001664,0,0,0,1990,1990
2549,9,5,,asia_south,m_all,,,female,-99.0,,0.0025019,0,0,0,1990,1990
2550,9,5,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0025367,0,0,0,1990,1990
2551,9,5,,latin_america_central,m_all,,,female,-99.0,,0.0005353,0,0,0,1990,1990
2552,9,5,,latin_america_southern,m_all,,,female,-99.0,,0.0002771,0,0,0,1990,1990
2553,9,5,,europe_central,m_all,,,female,-99.0,,0.000279,0,0,0,1990,1990
2554,9,5,,asia_southeast,m_all,,,female,-99.0,,0.0008626,0,0,0,1990,1990
2555,9,5,,latin_america_tropical,m_all,,,female,-99.0,,0.0003237,0,0,0,1990,1990
2556,9,5,,europe_eastern,m_all,,,female,-99.0,,0.000455,0,0,0,1990,1990
2557,9,5,,asia_central,m_all,,,female,-99.0,,0.0008098,0,0,0,1990,1990
2558,14,10,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0001794,0,0,0,1990,1990
2559,14,10,,north_africa_middle_east,m_all,,,female,-99.0,,0.0006218,0,0,0,1990,1990
2560,14,10,,oceania,m_all,,,female,-99.0,,0.0009889,0,0,0,1990,1990
2561,14,10,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0006254,0,0,0,1990,1990
2562,14,10,,asia_south,m_all,,,female,-99.0,,0.001406,0,0,0,1990,1990
2563,14,10,,latin_america_central,m_all,,,female,-99.0,,0.0004056,0,0,0,1990,1990
2564,14,10,,latin_america_southern,m_all,,,female,-99.0,,0.0002602,0,0,0,1990,1990
2565,14,10,,europe_central,m_all,,,female,-99.0,,0.0002329,0,0,0,1990,1990
2566,14,10,,australasia,m_all,,,female,-99.0,,0.0001562,0,0,0,1990,1990
2567,14,10,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0013201,0,0,0,1990,1990
2568,14,10,,latin_america_tropical,m_all,,,female,-99.0,,0.0003128,0,0,0,1990,1990
2569,14,10,,caribbean,m_all,,,female,-99.0,,0.0006104,0,0,0,1990,1990
2570,14,10,,asia_central,m_all,,,female,-99.0,,0.0005683,0,0,0,1990,1990
2571,14,10,,europe_western,m_all,,,female,-99.0,,0.0001614,0,0,0,1990,1990
2572,14,10,,asia_southeast,m_all,,,female,-99.0,,0.0006205,0,0,0,1990,1990
2573,14,10,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0015053,0,0,0,1990,1990
2574,14,10,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0015234,0,0,0,1990,1990
2575,14,10,,latin_america_andean,m_all,,,female,-99.0,,0.0006222,0,0,0,1990,1990
2576,14,10,,europe_eastern,m_all,,,female,-99.0,,0.0003295,0,0,0,1990,1990
2577,14,10,,asia_east,m_all,,,female,-99.0,,0.0004614,0,0,0,1990,1990
2578,19,15,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0023813,0,0,0,1990,1990
2579,19,15,,asia_central,m_all,,,female,-99.0,,0.0008905,0,0,0,1990,1990
2580,19,15,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0017619,0,0,0,1990,1990
2581,19,15,,latin_america_tropical,m_all,,,female,-99.0,,0.000554,0,0,0,1990,1990
2582,19,15,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0024125,0,0,0,1990,1990
2583,19,15,,asia_south,m_all,,,female,-99.0,,0.0022711,0,0,0,1990,1990
2584,19,15,,australasia,m_all,,,female,-99.0,,0.0004014,0,0,0,1990,1990
2585,19,15,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0003145,0,0,0,1990,1990
2586,19,15,,asia_east,m_all,,,female,-99.0,,0.0007645,0,0,0,1990,1990
2587,19,15,,asia_southeast,m_all,,,female,-99.0,,0.0009791,0,0,0,1990,1990
2588,19,15,,north_america_high_income,m_all,,,female,-99.0,,0.0004551,0,0,0,1990,1990
2589,19,15,,latin_america_southern,m_all,,,female,-99.0,,0.0004791,0,0,0,1990,1990
2590,19,15,,europe_central,m_all,,,female,-99.0,,0.0003911,0,0,0,1990,1990
2591,19,15,,caribbean,m_all,,,female,-99.0,,0.0009469,0,0,0,1990,1990
2592,19,15,,europe_western,m_all,,,female,-99.0,,0.0003082,0,0,0,1990,1990
2593,19,15,,oceania,m_all,,,female,-99.0,,0.001721,0,0,0,1990,1990
2594,19,15,,latin_america_central,m_all,,,female,-99.0,,0.0006289,0,0,0,1990,1990
2595,19,15,,latin_america_andean,m_all,,,female,-99.0,,0.000927,0,0,0,1990,1990
2596,19,15,,north_africa_middle_east,m_all,,,female,-99.0,,0.0009192,0,0,0,1990,1990
2597,19,15,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0010488,0,0,0,1990,1990
2598,24,20,,asia_south,m_all,,,female,-99.0,,0.0029768,0,0,0,1990,1990
2599,24,20,,oceania,m_all,,,female,-99.0,,0.0024814,0,0,0,1990,1990
